id,candidato,data_ited,dia,data_pub,texto,sem_texto,rt,likes,replies,views,referenced_tweet_id,conversation_id,p_pos,p_neg,p_neu,intensidade,assimetria,n_tokens,n_moral,n_ind,n_vin,n_ger,b_ind,b_vin,b_ger,mfd_cuidado_virtude,mfd_cuidado_vicio,mfd_justica_virtude,mfd_justica_vicio,mfd_lealdade_virtude,mfd_lealdade_vicio,mfd_autoridade_virtude,mfd_autoridade_vicio,mfd_santidade_virtude,mfd_santidade_vicio,mfd_moralidade_geral,topico,topico_rotulo
1570402345388843009,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 10:21:10-03:00,"Eu vou transformar em federal – por tanto, minha responsabilidade – o enfrentamento do crime organizado e das facções. Vamos livrar a periferia do Brasil desse flagelo  terrorista que as facções criminosas têm feito.",False,349,1509,124,0,,1570402345388843009,0.2958287894725799,0.4225207269191742,0.2816504538059234,0.7183495461940765,0.1266919374465942,20,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570402203453759491,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 10:20:36-03:00,Quero ser reconhecido como o presidente que fez uma revolução na EDUCAÇÃO do Brasil. Nossa meta é transformar a educação brasileira em uma das dez melhores do mundo em 15 anos!,False,411,1991,400,0,,1570402203453759491,0.8892749547958374,0.0145123079419136,0.0962127745151519,0.903787225484848,-0.8747626468539238,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1570401545677578240,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 10:17:59-03:00,Ciro responde como vai governar sem o clássico ‘toma-lá-dá-cá’ da política brasileira: “O erro não é negociar. (…) A minha diferença é que eu vou negociar um projeto ao invés de negociar reeleição ou medo de CPI”. #CiroNaRádioJornal,False,271,873,54,0,,1570401545677578240,0.0416941978037357,0.2524832487106323,0.7058225870132446,0.2941774129867553,0.2107890509068966,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570394162754625536,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 09:48:39-03:00,Veja como Ciro pretende mudar o modelo de governança política e econômica no Brasil. #CiroNaRádioJornal,False,337,1102,108,0,,1570394162754625536,0.0211929287761449,0.0223377086222171,0.9564694166183472,0.0435305833816528,0.0011447798460721,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570391128544874497,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 09:36:36-03:00,"A memória afetiva do governo Lula veio por conta da expansão do crédito, que levou a uma explosão de consumo. Só que o povo brasileiro não percebeu que as letrinhas miúdas do crediário mandaram a conta do juro mais alto do mundo, que foi praticado pela política econômica do PT.",False,831,4176,1010,0,,1570391128544874497,0.0986144542694091,0.1686200052499771,0.7327654957771301,0.2672345042228699,0.0700055509805679,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570389387573366785,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 09:29:41-03:00,Campanha política não pode ser uma farra de paixões despolitizadas que não botam comida no prato de ninguém. O próximo presidente vai pegar um problema muito grande porque o Brasil está mais quebrado que arroz de terceira.,False,357,1485,177,0,,1570389387573366785,0.026915568858385,0.9034382104873656,0.0696461945772171,0.9303538054227828,0.8765226416289806,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570383624578424841,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 09:06:47-03:00,"Bom dia, pessoal! Começamos nossa quinta-feira na 
@radiojornalpe
. 

Acompanhe a entrevista ao vivo: 
youtu.be/Z4kJygOfpnU",False,141,579,36,0,,1570383624578424841,0.1111736372113227,0.010949264280498,0.8778771758079529,0.1221228241920471,-0.1002243729308247,13,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,"cirotv, vivo, cirotv br, br, acompanhe"
1570371376279601155,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 08:18:06-03:00,"A mídia, em geral, que tanto gosta de pesquisas, não deu quase nenhum destaque a este DataFolha que traz resultado tão esmagador (85%) a favor da minha proposta de taxação de grandes fortunas. E aí Lula, vai copiar esta também? (…)",False,846,2978,522,0,,1570371376279601155,0.0443528331816196,0.180278792977333,0.7753684520721436,0.2246315479278564,0.1359259597957134,23,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1570363979071102976,Ciro Gomes,2022-09-16,2022-09-16,2022-09-15 07:48:43-03:00,"Tenho profunda esperança de que, após o teste de fidelidade eleitoral ter revelado o meu nome para eles, muitos dos que estão temporariamente estacionados em outros candidatos VOTEM , NO 2 DE OUTUBRO.",False,593,3236,425,0,,1570363979071102976,0.0583901442587375,0.0988607332110405,0.8427491784095764,0.1572508215904235,0.0404705889523029,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1570208917338337280,Ciro Gomes,2022-09-16,2022-09-16,2022-09-14 21:32:33-03:00,"Este teste, criado pelo 
@OGloboPolitica
, está fazendo o maior sucesso aqui nos grupos de Zap! Faça o teste pra saber com qual candidato você mais se identifica e descubra quem é o seu #VerdadeiroVotoÚtil 
infograficos.oglobo.globo.com/politica/quiz-
…",False,709,3094,585,0,,1570208917338337280,0.5889260768890381,0.0308302212506532,0.3802436590194702,0.6197563409805298,-0.5580958556383848,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1570904552525934592,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 19:36:45-03:00,Você piscou e agora já estamos em Macapá!  O ‘sextou’ de hoje foi do jeito que a gente gosta – com muita andança pelo país e muita conversa com nosso povo.,False,475,1861,203,0,,1570904552525934592,0.922438144683838,0.0047309496439993,0.0728309452533721,0.9271690547466278,-0.9177071950398386,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1570899137746595840,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 19:15:14-03:00,Olha só a energia e carinho que recebi do pessoal da nossa querida Belém do Pará. Tem sido assim todo o Giro que estamos fazendo pelo Norte e Nordeste. Vamos juntos construir um novo Brasil!,False,314,1482,162,0,,1570899137746595840,0.9057871699333192,0.0054600769653916,0.08875273168087,0.91124726831913,-0.9003270929679275,21,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570864941682524160,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 16:59:22-03:00,"Viciados em meter a mão no bolso alheio, alguns petistas tão conseguindo se superar. Escondidinho, “chuparam” a MARCA OFICIAL DA CAMPANHA DE LULA de uma empresa americana (
bit.ly/3qHCbzM). Agora tentam se apropriar da nossa marca. Onde vai parar a roubalheira?  /ADM",False,2073,4436,3721,0,,1570864941682524160,0.0517781190574169,0.8481729030609131,0.1000490933656692,0.8999509066343307,0.7963947840034962,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1570855243650420744,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 16:20:49-03:00,"CIRO APRESENTA PROPOSTAS EM BELÉM/PA | GIRO DO CIRO | 16/09/2022 
x.com/i/broadcasts/1
…",False,292,1055,87,0,,1570855243650420744,0.025049302726984,0.0150967352092266,0.9598540663719176,0.0401459336280822,-0.0099525675177574,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"broadcasts, lula, imprensa, conversa, caminhada"
1570837479686819843,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 15:10:14-03:00,"Nossa sexta-feira começou animada! Essa linda recepção foi no calçadão de Campina Grande, na Paraíba. Obrigado pelo carinho de todos!",False,359,1501,123,0,,1570837479686819843,0.981186032295227,0.0022925457451492,0.0165213607251644,0.9834786392748356,-0.9788934865500778,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1570790570439901185,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 12:03:50-03:00,"Por onde Ciro passa, o Brasil se levanta em um clamor de fé, rebeldia e esperança. Esta manhã o espetáculo cívico foi em Campina Grande, na Paraíba.",False,854,3847,558,0,,1570790570439901185,0.7645698189735413,0.0121194217354059,0.2233107537031173,0.7766892462968826,-0.7524503972381353,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570749128455618560,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 09:19:09-03:00,"Mais um celular misteriosamente oculto retarda o que  poderia ser um desfecho na carreira de Bolsonaro. Depois do celular “desaparecido” após a morte de Gustavo Bebianno, agora é o celular de Roberto Castello Branco que o governo coloca sob o manto do sigilo.",False,776,4327,204,0,,1570749128455618560,0.0214558616280555,0.755042552947998,0.2235015928745269,0.776498407125473,0.7335866913199425,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1570744432449789952,Ciro Gomes,2022-09-17,2022-09-17,2022-09-16 09:00:30-03:00,"Nosso RENDA DIGNA tem três braços: 

 O Programa de Renda Mínima de R$ 1 mil reais para as famílias mais carentes; 
 Reajuste do salário mínimo sempre acima da inflação; 
 A geração de 5 milhões de empregos em dois anos. 

Saiba como vai ser e de onde vem o dinheiro!",False,443,1269,108,0,,1570744432449789952,0.0770596787333488,0.0691384598612785,0.8538018465042114,0.1461981534957885,-0.0079212188720703,28,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1570583037632552960,Ciro Gomes,2022-09-17,2022-09-17,2022-09-15 22:19:10-03:00,"O modelo econômico que o Brasil segue há décadas, e que nem Lula nem Bolsonaro tiveram coragem pra mudar, é feito pra beneficiar os mais ricos e dar migalhas aos mais pobres. Chega desse Brasil angustiado, cheio de dívidas e dúvidas.",False,538,1509,246,0,,1570583037632552960,0.0133165214210748,0.9343653917312622,0.0523180849850177,0.9476819150149822,0.9210488703101872,25,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1570563817012092929,Ciro Gomes,2022-09-17,2022-09-17,2022-09-15 21:02:48-03:00,"Também estamos ON na 
cirotv.com.br! Acompanhe AO VIVO e direto do nosso Recife",False,172,730,75,0,,1570563817012092929,0.0650383234024047,0.0082179633900523,0.926743745803833,0.0732562541961669,-0.0568203600123524,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1571284654354735106,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 20:47:09-03:00,"LIVE DE EXIBIÇÃO DO PROGRAMA SOBRE EDUCAÇÃO | CIRO PRESIDENTE 12 | SÃO PAULO/SP | 17/09/2022 
x.com/i/broadcasts/1
…",False,316,1038,84,0,,1571284654354735106,0.0251522213220596,0.0145541438832879,0.960293710231781,0.0397062897682189,-0.0105980774387717,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1571227508585811968,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 17:00:04-03:00,"Eu sou bem diferente deles: não sou corrupto e sei como tirar o Brasil da crise. O que eu não tenho é tempo de TV, mas aqui nas redes e na nossa 
cirotv.com.br, você pode conhecer a verdade e se aprofundar no projeto que vai libertar nossa gente.",False,695,2166,436,0,,1571227508585811968,0.3280830979347229,0.0482885465025901,0.6236284375190735,0.3763715624809265,-0.2797945514321327,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1571197320808386560,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 15:00:07-03:00,"Hoje temos mais um encontro AO VIVO na 
cirotv.com.br! Acompanhe a transmissão do nosso programa completo sobre EDUCAÇÃO – com direito a muitos reacts, interação com quem estiver participando e muito mais. Espero vocês às 20h45!",False,317,1024,207,0,,1571197320808386560,0.352692037820816,0.0112095242366194,0.6360984444618225,0.3639015555381775,-0.3414825135841965,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1571175548793094148,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 13:33:36-03:00,"Hoje o dia começou no Centro-Oeste deste Brasilzão!  Estamos aqui em Trindade, região metropolitana de Goiânia, para visitar a Vila do Sonho e falar um pouco mais sobre o funcionamento do nosso programa de Reforma Urbana e Regularização Fundiária.",False,308,1447,199,0,,1571175548793094148,0.3937311768531799,0.010864395648241,0.5954043865203857,0.4045956134796142,-0.3828667812049389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1571167467094917126,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 13:01:29-03:00,Transformar a educação pública numa das 10 melhores do mundo num prazo de 15 anos pode parecer uma utopia pra quem não conhece a revolução que foi feita no Ceará. Veja como ela foi e continua sendo feita e depois deixe aqui o seu comentário.,False,501,1516,137,0,,1571167467094917126,0.3558579981327057,0.0969349965453147,0.5472069978713989,0.4527930021286011,-0.2589230015873909,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1571144643483676672,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 11:30:48-03:00,"Quando o trabalho de longo prazo é bem-feito, o resultado sempre aparece e PERMANECE. Vocês viram o resultado do Ideb, divulgado ontem? As dez melhores escolas públicas do Brasil nos primeiros anos do ensino fundamental (1º ao 5º ano) são TODAS do Ceará. (...)",False,792,3528,336,0,,1571144643483676672,0.3636150658130646,0.0336995087563991,0.6026853919029236,0.3973146080970764,-0.3299155570566654,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1571121926164054016,Ciro Gomes,2022-09-18,2022-09-18,2022-09-17 10:00:31-03:00,"Nessa reta final, minha filha 
@liviasaboya
 começou uma corrente muito bacana aqui nas redes sociais. Veja detalhes de algumas das nossas principais propostas – como o PROGRAMA RENDA DIGNA – detalhadas por ela.",False,468,1396,121,0,,1571121926164054016,0.8490400910377502,0.0089650377631187,0.1419948786497116,0.8580051213502884,-0.8400750532746315,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1570946405472124928,Ciro Gomes,2022-09-18,2022-09-18,2022-09-16 22:23:04-03:00,"Visitamos três estados em um só dia  Seguimos firmes na luta para mostrar ao nosso povo que o Brasil tem jeito e que podemos dar um passo adiante em direção ao futuro. Obrigado pela confiança e por tanto apoio, gente boa!",False,484,1804,166,0,,1570946405472124928,0.9645978808403016,0.0047972681932151,0.0306049119681119,0.969395088031888,-0.9598006126470864,23,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1570931543220318209,Ciro Gomes,2022-09-18,2022-09-18,2022-09-16 21:24:01-03:00,Terminamos o dia com essa vibração da gente querida do Macapá (AP)! Obrigado a todas e todos pelo apoio e carinho. Saio daqui mais energizado ainda!,False,307,1385,112,0,,1570931543220318209,0.976569414138794,0.002155418973416,0.0212751906365156,0.9787248093634844,-0.974413995165378,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1571635302283808770,Ciro Gomes,2022-09-19,2022-09-19,2022-09-18 20:00:30-03:00,"Minha gente, vamos mudar o rumo dessa prosa ruim que fizeram do nosso Brasil? 

O 
@CartunistaT
 mandou o recado! Assista e comente o que você achou.",False,545,1856,417,0,,1571635302283808770,0.0251501556485891,0.6370859146118164,0.3377639055252075,0.6622360944747925,0.6119357589632273,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1571605228599787521,Ciro Gomes,2022-09-19,2022-09-19,2022-09-18 18:01:00-03:00,Você mudaria de time só porque alguém disse que ele não seria campeão? #VerdadeiroVotoÚtil,False,742,3125,1523,0,,1571605228599787521,0.0448605976998806,0.0904361382126808,0.8647032380104065,0.1352967619895935,0.0455755405128002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1571590621605036032,Ciro Gomes,2022-09-19,2022-09-19,2022-09-18 17:02:57-03:00,"O Giro do domingo foi direto de São Paulo, onde tivemos um encontro com empresas do setor de Tecnologia da Informação. Na conversa, falamos sobre o mercado de trabalho na área – principalmente p/ os jovens que buscam o primeiro emprego – e sobre nosso projeto Internet do Povo.",False,321,1337,94,0,,1571590621605036032,0.252668172121048,0.0284797810018062,0.7188521027565002,0.2811478972434997,-0.2241883911192417,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1571514524200587266,Ciro Gomes,2022-09-19,2022-09-19,2022-09-18 12:00:34-03:00,"O que eu tenho pra oferecer é isso: um Projeto Nacional de Desenvolvimento, mais de 40 anos de experiência, currículo limpo e muito AMOR por nosso Brasil!",False,771,3701,513,0,,1571514524200587266,0.917997181415558,0.0033257608301937,0.0786770433187484,0.9213229566812516,-0.914671420585364,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1571491731589177347,Ciro Gomes,2022-09-19,2022-09-19,2022-09-18 10:30:00-03:00,"Dança, 
@vinijr
! Sacuda o mundo com seus pés, sacuda as redes com seus gols e sacuda a alma doente dos racistas com sua alegria arrebatadora. Abaixo o racismo e todos seus disfarces!",False,407,2546,86,0,,1571491731589177347,0.8144587874412537,0.1036515906453132,0.081889621913433,0.9181103780865668,-0.7108071967959404,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,"hoje, ciro, dia, amanhã, povo"
1571469083878588416,Ciro Gomes,2022-09-19,2022-09-19,2022-09-18 09:00:00-03:00,"Fala, meu povo!",False,959,2374,325,0,,1571469083878588416,0.3028098940849304,0.0113730560988187,0.6858170032501221,0.3141829967498779,-0.2914368379861116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"hoje, ciro, dia, amanhã, povo"
1571317066417770496,Ciro Gomes,2022-09-19,2022-09-19,2022-09-17 22:55:56-03:00,"Terminando mais uma live com a energia lá nas alturas! Obrigado pela companhia, turma boa!",False,356,1926,165,0,,1571317066417770496,0.9582537412643432,0.005051992367953,0.0366942547261714,0.9633057452738284,-0.9532017488963902,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,"hoje, ciro, dia, amanhã, povo"
1571309829691408385,Ciro Gomes,2022-09-19,2022-09-19,2022-09-17 22:27:11-03:00,"Fizemos uma revolução na educação do Ceará, resultado de um trabalho continuado ao longo dos anos e com PROJETO. E quero levar esse modelo para todo o Brasil, porque só a educação transforma vidas e pode libertar nosso povo. Vamos juntos?",False,414,1245,140,0,,1571309829691408385,0.8994189500808716,0.0062372502870857,0.094343826174736,0.905656173825264,-0.8931816997937858,24,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,"educação, casa, universidades, vamos, ensino"
1571288434492284930,Ciro Gomes,2022-09-19,2022-09-19,2022-09-17 21:02:10-03:00,"Todo mundo ON na #CiroTV? Assista ao vivo e compartilhe com a turma: 
cirotv.com.br",False,301,1376,128,0,,1571288434492284930,0.0440849922597408,0.0160337425768375,0.9398813247680664,0.0601186752319335,-0.0280512496829032,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1572006067290218497,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 20:33:47-03:00,"Aproveitando que está todo mundo prestando atenção no sepultamento da Rainha, vamos aos fatos: na Inglaterra, o governo gasta 8x o que gastamos aqui na saúde pública da população. Exatamente por isso precisamos rever a questão do Teto de Gastos.",False,275,1226,79,0,,1572006067290218497,0.032593198120594,0.5341600179672241,0.4332468211650848,0.5667531788349152,0.5015668198466301,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"bolsonaro, saúde, vacina, pandemia, popular"
1572003920603648000,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 20:25:15-03:00,"As pessoas sabem que é necessário o refinanciamento das dívidas, mas todos os dias estão sendo bombardeadas com o deboche de que isso não é possível. É possível e muito simples de fazer. Resolvo isso nos seis primeiros meses de governo.",False,296,1151,68,0,,1572003920603648000,0.0941808819770813,0.3209487795829773,0.5848703980445862,0.4151296019554138,0.226767897605896,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"governo, renda, salário, vai, mínimo"
1572003045126324229,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 20:21:47-03:00,"O povo brasileiro, indignado com o mais devastador escândalo de corrupção e com a mais grave crise da história, elegeu Bolsonaro.

Será que é razoável agora, decepcionado com Bolsonaro, votar no Lula – um dos maiores responsáveis por essa tragédia? Precisamos desarmar essa bomba!",False,757,4325,1626,0,,1572003045126324229,0.0108665879815816,0.9687640070915222,0.0203693900257349,0.9796306099742652,0.9578974191099404,24,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1572001560627912704,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 20:15:53-03:00,"A política brasileira se vendeu para um sistema econômico que transfere renda de quem trabalha e produz para o sistema financeiro. O Brasil tem 4 dos 10 bancos mais lucrativos do mundo, ao mesmo tempo que a economia brasileira está estagnada há 11 anos: 8 de PT e 3 de Bolsonaro.",False,329,1281,173,0,,1572001560627912704,0.0484126508235931,0.596217691898346,0.3553696572780609,0.6446303427219391,0.5478050410747528,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1572000521489354752,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 20:11:45-03:00,Eu não sou candidato porque é fácil. Sou candidato porque é necessário. E lamento por ser o único com propostas concretas para tirar o Brasil dessa crise.,False,573,3319,638,0,,1572000521489354752,0.0426563136279583,0.7999722957611084,0.1573714166879654,0.8426285833120346,0.7573159821331501,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1571988115388235776,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 19:22:27-03:00,"Já chegamos para a entrevista de hoje no 
@ratinhodosbt
! Avise pra todo mundo e acompanhe ao vivo! #CiroNoRatinho",False,553,2949,524,0,,1571988115388235776,0.0975094959139823,0.0123113468289375,0.8901791572570801,0.1098208427429199,-0.0851981490850448,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1571967368892399617,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 18:00:01-03:00,Sabe qual é a maior FRAUDE que pode acontecer nessa eleição? Veja aqui e descubra.,False,1809,4821,1696,0,,1571967368892399617,0.017362855374813,0.2032725661993026,0.7793645858764648,0.2206354141235351,0.1859097108244896,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1571956040622481408,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 17:15:00-03:00,"Com a palavra, minha mulher, amiga, companheira e militante pelo Brasil: 
@gisellebezerra",False,307,1084,118,0,,1571956040622481408,0.8707790374755859,0.0074988957494497,0.1217221245169639,0.878277875483036,-0.8632801417261362,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brasil, povo, brasildaesperança, país, vamos"
1571951221984104448,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 16:55:51-03:00,"Hoje pela manhã também tivemos um encontro com o pessoal do Conselho Nacional dos Secretários de Saúde (CONASS), aqui em São Paulo. Na conversa, falamos sobre nosso projeto de fortalecer o Complexo Industrial da Saúde, que foi destroçado pelos últimos governos –",False,278,1253,61,0,,1571951221984104448,0.059580735862255,0.5051974654197693,0.4352218806743622,0.5647781193256378,0.4456167295575142,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bolsonaro, povo, presidente, pra, porque"
1571909354227482628,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 14:09:29-03:00,"Tenho um rumo, tenho princípios e o que eu mais quero nesse universo é MUDAR NOSSO BRASIL!",False,812,2564,471,0,,1571909354227482628,0.1110807657241821,0.0479390658438205,0.8409801721572876,0.1590198278427124,-0.0631416998803615,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1571899869656395778,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 13:31:48-03:00,"Gente boa, nossa segunda-feira começou na #CasaCiro12, onde tivemos um encontro com representantes da Associação Brasileira de Fintechs e Zetta – que congrega bancos digitais e tem como foco a inovação do setor financeiro no país.",False,233,1071,77,0,,1571899869656395778,0.3407361805438995,0.0131274191662669,0.6461363434791565,0.3538636565208435,-0.3276087613776326,22,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"brasil, povo, brasildaesperança, país, vamos"
1571872705388986372,Ciro Gomes,2022-09-20,2022-09-20,2022-09-19 11:43:51-03:00,"Atenção, turma: temos um encontro marcado hoje, às 20h! Vou participar da sabatina Candidatos com o Ratinho, promovida pelo SBT. Compartilhe com os amigos e acompanhe AO VIVO. #CiroNoRatinho",False,689,2324,448,0,,1571872705388986372,0.1249756589531898,0.0133697446435689,0.8616545796394348,0.1383454203605651,-0.1116059143096208,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1572373386185306112,Ciro Gomes,2022-09-21,2022-09-21,2022-09-20 20:53:23-03:00,"Estamos AO VIVO na nossa 
cirotv.com.br!  Hoje é dia de falar o que vamos fazer pra acabar com essa roubalheira generalizada. A live está IMPERDÍVEL. Acompanhe!",False,180,713,47,0,,1572373386185306112,0.9356796145439148,0.0087846834212541,0.0555357635021209,0.944464236497879,-0.9268949311226606,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
1572371179305836545,Ciro Gomes,2022-09-21,2022-09-21,2022-09-20 20:44:37-03:00,"LIVE DE EXIBIÇÃO DO PROGRAMA SOBRE CORRUPÇÃO E MODELO POLÍTICO | CIRO PRESIDENTE 12 | 20/09/2022 
x.com/i/broadcasts/1
…",False,237,741,62,0,,1572371179305836545,0.0167659521102905,0.0304744858294725,0.952759563922882,0.0472404360771179,0.013708533719182,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"cirotv, vivo, cirotv br, br, acompanhe"
